ID;Название;Регион;Город;Адрес;Индекс;Телефон;Мобильный телефон;Email;Сайт;Рубрика;Подрубрика;Время работы;Способы оплаты;whatsapp;viber;telegram;vkontakte;odnoklassniki;youtube;Факс;rutube;yandex zen;Кол-во оценок;Рейтинг;Кол-во отзывов;Широта;Долгота
124055667055;РогАвтоЗап;Москва и Московская область;;Первомайская ул., 40, село Рогачёво;;;+7 (903) 785-32-07, +7 (926) 484-04-40;rozap.ru@yandex.ru;https://rozap.ru/;Автомобили / Автосервис, услуги, Автомобили / Продажа;Автомагазины, Автосервисы, Шиномонтажи;ежедневно, 09:00–17:30;наличными, оплата картой, безналичная, онлайн, QR-код, СБП, оплата кредитной картой;79264840440;;https://t.me/rozapru;;;;;;;44;5.0;29;56.438482;37.166645
124092195979;Лев Авто;Москва и Московская область;;д. Челобитьево, 42А;;+7 (495) 647-82-23, +7 (495) 790-00-37;+7 (968) 411-77-33;info@levauto.ru;https://www.levauto.ru/;Автомобили / Автосервис, услуги, Производство и поставки / Машиностроение;Автосервисы, Ремонт двигателей, Шиномонтажи;ежедневно, 10:00–19:00;постоплата, наличными, оплата картой, банковским переводом, QR-код, СБП;;;;;;https://www.youtube.com/channel/UCrjPBbCs22bwrTsHJrYpNPQ;;;;1077;5.0;540;55.909408;37.676361
124124871653;Ремонт комерч. Траспорта;Москва и Московская область;;Московская область, Богородский городской округ, посёлок городского типа Обухово;;;+7 (905) 561-14-29;8142757@mail.ru;http://www.dorpomoj.ru/;Автомобили / Автосервис, услуги;Автосервисы;ежедневно, 09:00–20:00;оплата картой, безналичная;79055611429;https://viber.click/+79055611429;;;;;;;;8;2.8;2;55.83163;38.269561
124321590846;Газон Моторс;Москва и Московская область;;Московская область, городской округ Люберцы, посёлок городского типа Томилино;;;+7 (963) 922-69-22;iskgrupp@mail.ru;http://avtocervicnext.ru/;Автомобили / Автосервис, услуги, Автомобили / Запчасти, аксессуары;Автосервисы, Запчасти для грузовых автомобилей;"пн-пт 08:00–18:00; сб,вс 09:00–16:00";;;;;;;;;;;11;4.1;5;55.663131;37.94994
124425819538;Авто-Мастер;Москва и Московская область;;Центральная ул., 4, стр. 4, посёлок Зверосовхоза;;;+7 (977) 887-71-09;hillov.p@gmail.com;https://avto-master.net/;Автомобили / Автосервис, услуги;Автосервисы;ежедневно, 09:00–20:00;;;;;;;;;;;36;4.9;23;56.041517;37.977425
124492594590;Автолидер;Москва и Московская область;;ул. Ходорова, 2, рабочий посёлок Обухово;142440;+7 (495) 518-19-75;+7 (926) 714-99-31;autolider2016@bk.ru;http://autolider.ooo/;Автомобили / Автосервис, услуги, Автомобили / Продажа;Автомагазины, Автосервисы;пн-сб 10:00–20:00;наличными, оплата картой, безналичная;;;;;;;;;;136;4.4;64;55.82893;38.258107
216612734102;Правила Спорта - БМВ;Москва и Московская область;;Симферопольское ш., 3, стр. 14, Москва;142718;;+7 (905) 501-00-05, +7 (905) 504-00-05;c183baa23371454f99f417f6616b724d@sentry.wixpress.com, dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com;https://www.pravilasporta.com/;Автомобили / Автосервис, услуги;Автоателье, Автосервисы, Тюнинг;пн-пт 11:00–21:00;QR-код, СБП, оплата кредитной картой, безналичная, оплата картой, онлайн, наличными, банковским переводом;79055010005;;https://t.me/pravilasporta_com;https://vk.com/pravila_sporta;;;;;;167;5.0;91;55.568517;37.604924
216914055829;МаксАвто;Москва и Московская область;;п. г. т. Боброво, 37;142720;;+7 (977) 878-78-70;kapranovy@yandex.ru;https://maksavto-1666619699.clients.site/;Автомобили / Автосервис, услуги;Автосервисы;ежедневно, 08:00–23:00;скидки на услуги льготным категориям, наличными, оплата картой, банковским переводом, sms-платеж, безналичная, СБП;79778788780;;;https://vk.com/maxauto_bobrovo;;;;;;490;5.0;319;55.52863;37.611812
216979163628;Придорожный автокомплекс АнДи;Москва и Московская область;;Московская область, Раменский городской округ, территориальное управление Кузнецовское;;;+7 (925) 637-60-92, +7 (963) 769-58-88;sarkisyandi96@mail.ru;https://andi-road.clients.site/;Автомобили / Автосервис, услуги;Автомойки;ежедневно, круглосуточно;;;;;;;;;;;38;4.2;9;55.453306;38.327178
217153290779;Автостекло.рф;Москва и Московская область;;д. Заболотье, 100, корп. 2;142032;+7 (495) 798-78-88;+7 (905) 708-20-74, +7 (925) 532-32-42;89060334007@mail.ru, xl-general@yandex.ru, xl9255323242@yandex.ru;http://автостекло.рф/;Автомобили / Автосервис, услуги, Автомобили / Запчасти, аксессуары;Автосервисы, Автостёкла;ежедневно, 09:00–21:00;;79255323242;https://viber.click/79255323242;https://t.me/xlgroupp;https://vk.com/xlgroupp;;;;;;905;5.0;465;55.451602;37.666182
217154679539;Major Electro;Москва и Московская область;;Московская область, городской округ Красногорск, М-9 Балтия, 25-й километр, вл24;;+7 (495) 141-11-20;;nr.major-moskvich@ma.ru;https://www.ma-electro.ru/?utm_campaign=MAPS_Yandex.Maps_Electro_Electro&utm_medium=MAPS&utm_source=Yandex.Maps;Автомобили / Автосервис, услуги, Автомобили / Продажа;Автосалоны, Автосервисы, Электромобили, продажа и сервис;ежедневно, 08:00–21:00;бесконтактная оплата, оформление кредита, СБП, QR-код, безналичная, рассрочка, оплата картой, банковским переводом, наличными, оплата кредитной картой, дисконтная система скидок, онлайн, предоплата;74950250006;;https://t.me/major_auto_official;https://vk.com/public33517731;;https://www.youtube.com/@MajorAutoRu;;;;10;4.1;4;55.789491;37.254301
217191984460;Автодом центр Кузовного Ремонта Алтуфьево;Москва и Московская область;;МКАД, 85-й километр, вл5с1, торгово-промышленная зона Алтуфьево, посёлок Вешки;;+7 (495) 154-82-66;;info.vnukovo@jaecoo-avtodom.ru, info.vnukovo@omoda-avtodom.ru, info.zapad@gac-avtodom.ru, info@avtodom.ru, pr@avtodom.ru;https://avtodom.ru/sl/P2AAAEo;Автомобили / Автосервис, услуги;Автосервисы;ежедневно, 09:00–21:00;наличными, оплата картой, безналичная;79035055004;;https://t.me/avtodom_gk;;;;;;;119;5.0;65;55.908143;37.598656
